I	746	12838807	ECA1243	ECA1243	453	2	#8F66FF	I	2190874	3060001	869127
I	746	3918094	ECA1243	ECA1807	454	2	#8F66FF	I	2190874	3060001	869127
I	746	3918094	ECA1243	ECA1939	468	2	#8F66FF	I	2190874	3060001	869127
I	947	2235726	ECA760	ECA760	389	2	#0056FF	I	2190874	3060001	44852
I	947	2235726	ECA760	ECA777	390	2	#0056FF	I	2190874	3060001	44852
I	947	2358585	ECA1943	ECA1943	455	2	#4900FF	I	2190874	3060001	167711
I	947	2943023	ECA1238	ECA1238	435	2	#7566FF	I	2190874	3060001	752149
I	2289	2358585	ECA1943	ECA1271	457	2	#4900FF	I	2190874	3060001	167711
I	2289	2358585	ECA1943	ECA2481	460	2	#4900FF	I	2190874	3060001	167711
I	758551	2358585	ECA1943	ECA2467	471	4	#4900FF	I	2190874	3060001	167711
I	786560	4649981	ECA2482	ECA1212	501	4	#B266FF	I	2190874	3060001	869127
I	786560	4649981	ECA2482	ECA2482	477	4	#B266FF	I	2190874	3060001	869127
I	1127068	2358585	ECA1943	ECA2452	461	4	#4900FF	I	2190874	3060001	167711
I	1161801	2772295	ECA1278	ECA1278	520	5	#B800CC	I	2190874	3060001	581421
I	1161801	2772295	ECA1278	ECA1284	526	5	#B800CC	I	2190874	3060001	581421
I	1198680	3311090	ECA812	ECA768	413	9	#667EFF	I	2190874	3060001	869127
I	1198680	3311090	ECA812	ECA807	411	9	#667EFF	I	2190874	3060001	869127
I	1198680	3311090	ECA812	ECA812	408	9	#667EFF	I	2190874	3060001	869127
I	1244131	2943023	ECA1238	ECA1232	450	3	#7566FF	I	2190874	3060001	752149
I	1244131	2943023	ECA1238	ECA1242	448	3	#7566FF	I	2190874	3060001	752149
I	1487212	10106740	ED3048	NIC3	153	20	#CC0000	I	2190874	3060001	869127
I	1487212	10596492	ED3048	JU2466	3	17	#CC0000	I	2190874	3060001	869127
I	1487212	10596492	ED3048	NIC1119	102	17	#CC0000	I	2190874	3060001	869127
I	1487212	10596492	ED3048	QW947	128	17	#CC0000	I	2190874	3060001	869127
I	1487212	11374753	ED3048	JU2513	26	17	#CC0000	I	2190874	3060001	869127
I	1487212	14604146	ED3048	QG2841	196	17	#CC0000	I	2190874	3060001	869127
I	1487212	14794835	ED3048	JU4098	69	6	#CC0000	I	2190874	3060001	869127
I	1487212	14956054	ED3048	JU323	146	18	#CC0000	I	2190874	3060001	869127
I	1487212	15068454	ED3048	ECA2615	12	17	#CC0000	I	2190874	3060001	869127
I	1487212	15068454	ED3048	ECA2648	58	17	#CC0000	I	2190874	3060001	869127
I	1487212	15068454	ED3048	ED3048	1	4	#CC0000	I	2190874	3060001	869127
I	1487212	15068454	ED3048	ED3077	31	24	#CC0000	I	2190874	3060001	869127
I	1487212	15068454	ED3048	JU3282	10	17	#CC0000	I	2190874	3060001	869127
I	1487212	15068454	ED3048	QG2818	2	17	#CC0000	I	2190874	3060001	869127
I	1487212	15068454	ED3048	QG2838	215	17	#CC0000	I	2190874	3060001	869127
I	1487212	15068454	ED3048	QG2843	5	17	#CC0000	I	2190874	3060001	869127
I	1487212	15068454	ED3048	QG2850	27	17	#CC0000	I	2190874	3060001	869127
I	1487212	15068454	ED3048	QG2854	126	17	#CC0000	I	2190874	3060001	869127
